Year,Month,Day,Temperature,Humidity,Wind Speed,Pressure,Precipitation
2017,05,25,29.1,37.9,9.1,990.0,0.00
2017,05,26,25.0,55.7,14.3,990.4,0.00
2017,05,27,25.3,56.6,15.1,991.1,0.00
2017,05,28,24.0,48.6,14.3,993.5,0.00
2017,05,29,22.3,57.8,12.6,994.0,0.00
2017,05,30,24.3,49.9,7.3,993.1,0.00
2017,05,31,26.7,43.9,6.6,993.6,0.00
2017,06,1,27.9,46.3,7.7,993.5,0.00
2017,06,2,26.8,44.7,16.1,992.9,0.00
2017,06,3,23.9,48.0,21.5,994.4,0.00
2017,06,4,23.4,44.1,20.8,993.9,0.00
2017,06,5,23.7,40.6,16.0,995.5,0.00
2017,06,6,24.9,48.5,11.6,994.4,0.00
2017,06,7,28.3,33.9,6.1,993.9,0.00
2017,06,8,29.6,35.5,11.7,990.5,0.00
2017,06,9,26.3,44.3,14.8,993.3,0.00
2017,06,10,29.2,35.9,8.1,993.0,0.00
2017,06,11,30.5,37.5,8.9,992.3,0.00
2017,06,12,32.1,39.6,3.7,989.7,0.00
2017,06,13,30.9,33.9,9.7,988.6,0.00
2017,06,14,29.7,45.0,12.4,991.1,0.00
2017,06,15,31.5,41.7,9.4,992.9,0.00
2017,06,16,33.9,35.3,7.5,994.2,0.00
2017,06,17,34.8,30.5,12.9,992.2,0.00
2017,06,18,34.3,29.8,17.1,989.0,0.00
2017,06,19,31.6,36.3,12.8,991.6,0.00
2017,06,20,32.8,36.8,13.0,992.3,0.00
2017,06,21,31.4,45.8,11.1,992.5,0.00
2017,06,22,28.9,48.1,10.2,995.7,0.00
2017,06,23,28.3,38.9,10.5,999.0,0.00
2017,06,24,29.0,32.9,14.2,997.1,0.00
2017,06,25,24.4,55.2,11.3,991.4,0.00
2017,06,26,24.1,55.3,13.4,990.7,0.00
2017,06,27,24.5,51.1,24.3,991.6,0.00
2017,06,28,23.7,55.4,30.4,992.1,0.00
2017,06,29,21.0,47.1,27.0,994.6,0.00
2017,06,30,21.4,42.3,16.1,997.7,0.00
2017,07,1,24.7,29.8,13.8,998.7,0.00
2017,07,2,27.7,29.6,10.4,998.7,0.00
2017,07,3,30.5,29.1,8.7,995.1,0.00
2017,07,4,29.9,30.3,8.5,991.7,0.00
2017,07,5,27.2,51.7,11.8,991.4,0.00
2017,07,6,24.2,48.3,13.4,992.4,0.00
2017,07,7,22.9,63.5,14.2,993.7,0.00
2017,07,8,25.6,57.2,12.5,994.2,0.00
2017,07,9,24.9,58.3,15.5,993.3,0.00
2017,07,10,25.3,49.7,5.5,991.4,0.00
2017,07,11,28.7,40.5,6.3,992.5,0.00
2017,07,12,31.6,34.3,6.2,994.6,0.00
2017,07,13,35.1,31.5,9.3,993.1,0.00
2017,07,14,32.9,32.5,14.1,992.3,0.00
2017,07,15,30.6,36.1,9.8,992.7,0.00
2017,07,16,31.3,33.8,9.2,993.5,0.00
2017,07,17,30.8,30.8,8.1,991.4,0.00
2017,07,18,28.5,37.6,14.1,990.3,0.00
2017,07,19,26.3,50.1,17.2,992.8,0.00
2017,07,20,24.5,47.6,12.7,991.9,0.00
2017,07,21,23.9,47.3,11.1,990.9,0.00
2017,07,22,26.0,41.2,9.2,992.8,0.00
2017,07,23,27.0,43.3,12.2,995.4,0.00
2017,07,24,29.8,38.7,17.1,995.8,0.00
2017,07,25,30.4,35.8,7.6,991.7,0.00
2017,07,26,31.7,26.5,4.7,991.3,0.00
2017,07,27,30.8,28.7,13.1,991.7,0.00
2017,07,28,30.1,40.1,10.7,993.5,0.00
2017,07,29,30.7,40.4,10.9,993.9,0.00
2017,07,30,28.9,41.9,14.4,991.0,0.00
2017,07,31,24.7,40.6,16.3,989.0,0.00
2017,08,1,25.1,38.3,11.1,992.9,0.00
2017,08,2,27.0,35.5,7.0,995.3,0.00
2017,08,3,29.7,40.3,6.9,995.4,0.00
2017,08,4,33.1,36.7,10.4,993.1,0.00
2017,08,5,31.1,42.4,19.7,992.2,0.00
2017,08,6,28.6,41.8,8.6,992.5,0.00
2017,08,7,28.0,32.2,16.3,992.1,0.00
2017,08,8,25.5,36.8,14.1,993.9,0.00
2017,08,9,25.1,36.0,16.4,993.6,0.00
2017,08,10,26.7,24.3,10.3,997.8,0.00
2017,08,11,28.4,23.7,6.7,996.4,0.00
2017,08,12,29.5,28.3,4.3,995.0,0.00
2017,08,13,30.3,27.7,4.0,991.8,0.00
2017,08,14,30.1,32.9,8.8,991.0,0.00
2017,08,15,27.7,42.1,14.4,995.0,0.00
2017,08,16,28.1,34.7,8.1,996.8,0.00
2017,08,17,30.5,38.8,7.0,994.9,0.00
2017,08,18,31.1,34.3,13.4,993.5,0.00
2017,08,19,31.6,36.7,6.2,992.7,0.00
2017,08,20,32.6,31.0,5.0,993.0,0.00
2017,08,21,31.5,45.0,7.6,993.1,0.00
2017,08,22,31.7,43.2,12.3,993.5,0.00
2017,08,23,31.2,31.6,10.5,992.4,0.00
2017,08,24,26.7,45.1,9.1,993.5,0.00
2017,08,25,27.7,38.8,8.3,992.4,0.00
2017,08,26,29.0,31.6,10.8,990.2,0.00
2017,08,27,27.3,43.3,14.7,989.4,0.00
2017,08,28,24.1,56.1,11.9,991.4,0.00
2017,08,29,21.8,67.3,8.2,991.7,0.00
2017,08,30,22.8,63.9,2.8,993.7,0.00
2017,08,31,25.5,53.3,3.9,993.9,0.00
2017,09,1,28.1,38.6,6.3,993.8,0.00
2017,09,2,27.5,37.9,8.9,996.1,0.00
2017,09,3,28.3,29.2,10.5,993.5,0.00
2017,09,4,25.7,55.3,16.8,994.5,0.00
2017,09,5,27.2,52.5,4.5,997.7,0.00
2017,09,6,29.3,40.7,6.3,996.0,0.00
2017,09,7,30.1,29.7,7.9,993.1,0.00
2017,09,8,27.5,22.2,12.3,991.4,0.00
2017,09,9,22.9,49.5,26.9,990.1,0.00
2017,09,10,22.5,36.4,9.2,993.7,0.00
2017,09,11,26.8,39.1,8.9,992.8,0.00
2017,09,12,25.3,39.2,11.8,995.2,0.00
2017,09,13,27.7,39.6,4.6,997.3,0.00
2017,09,14,24.7,48.9,11.8,996.3,0.00
2017,09,15,20.8,40.4,20.1,992.0,0.00
2017,09,16,20.9,38.2,8.7,992.5,0.00
2017,09,17,20.5,38.9,9.6,996.0,0.00
2017,09,18,21.1,53.6,16.0,998.5,0.00
2017,09,19,22.6,51.3,4.8,999.0,0.00
2017,09,20,24.0,46.1,4.6,995.4,0.00
2017,09,21,23.8,44.7,11.5,993.7,0.00
2017,09,22,22.9,53.4,4.5,994.4,0.00
2017,09,23,24.5,43.1,2.4,995.7,0.00
2017,09,24,24.9,40.1,5.9,997.8,0.00
2017,09,25,23.9,47.3,13.2,998.2,0.00
2017,09,26,22.0,47.6,4.5,996.7,0.00
2017,09,27,21.1,42.4,4.0,997.0,0.00
2017,09,28,25.5,41.9,4.5,998.6,0.00
2017,09,29,26.1,41.7,4.1,998.1,0.00
2017,09,30,23.8,56.7,12.3,997.1,0.00
2017,10,1,25.3,42.2,4.9,997.5,0.00
2017,10,2,27.3,39.8,5.3,999.0,0.00
2017,10,3,27.1,43.4,2.4,997.0,0.00
2017,10,4,26.2,39.6,5.7,997.7,0.00
2017,10,5,25.7,41.9,2.4,998.4,0.00
2017,10,6,27.4,35.3,2.9,995.7,0.00
2017,10,7,26.7,24.5,8.4,994.9,0.00
2017,10,8,23.3,37.7,2.5,997.0,0.00
2017,10,9,23.0,39.5,4.6,996.3,0.00
2017,10,10,22.5,37.2,2.6,996.2,0.00
2017,10,11,22.9,39.9,2.0,998.4,0.00
2017,10,12,24.9,37.0,7.9,999.8,0.00
2017,10,13,22.9,51.8,4.5,1001.4,0.00
2017,10,14,24.7,43.5,4.1,1000.3,0.00
2017,10,15,29.9,26.6,14.4,997.5,0.00
2017,10,16,22.5,40.3,5.5,998.7,0.00
2017,10,17,20.8,65.3,13.6,996.2,0.00
2017,10,18,18.0,71.4,15.9,990.8,0.00
2017,10,19,18.3,71.7,9.1,992.7,0.00
2017,10,20,20.5,85.6,6.7,998.6,0.00
2017,10,21,21.1,70.5,13.2,1002.0,0.00
2017,10,22,16.8,58.8,3.9,1002.8,0.00
2017,10,23,18.9,58.5,5.9,1001.3,0.00
2017,10,24,20.5,51.7,7.7,999.6,0.00
2017,10,25,21.3,45.3,5.3,999.6,0.00
2017,10,26,20.7,48.0,4.9,1002.8,0.00
2017,10,27,21.8,43.9,3.7,1003.4,0.00
2017,10,28,21.0,43.1,3.7,1000.0,0.00
2017,10,29,19.4,46.2,2.1,997.5,0.00
2017,10,30,18.8,41.5,7.5,993.7,0.00
2017,10,31,18.7,47.9,4.3,995.5,0.00
2017,11,1,19.1,58.1,7.7,995.9,0.00
2017,11,2,19.3,73.1,10.4,993.5,0.00
2017,11,3,17.4,82.6,6.4,990.2,0.00
2017,11,4,16.8,78.9,19.9,990.7,0.00
2017,11,5,15.7,67.3,14.3,1000.5,0.00
2017,11,6,14.4,59.4,4.7,1000.5,0.00
2017,11,7,14.3,59.9,4.8,998.5,0.00
2017,11,8,14.7,58.9,8.9,1000.2,0.00
2017,11,9,12.5,46.6,10.7,1004.2,0.00
2017,11,10,13.1,53.7,4.0,1006.6,0.00
2017,11,11,14.5,60.7,3.0,1004.4,0.00
2017,11,12,13.6,68.3,8.1,999.9,0.00
2017,11,13,15.3,54.8,10.5,997.0,0.00
2017,11,14,11.7,51.9,3.9,997.0,0.00
2017,11,15,12.0,60.8,2.5,995.9,0.00
2017,11,16,12.5,58.1,1.9,997.6,0.00
2017,11,17,13.1,55.9,3.8,997.6,0.00
2017,11,18,13.1,57.6,3.6,996.7,0.00
2017,11,19,13.5,54.2,3.8,998.4,0.00
2017,11,20,13.7,52.3,5.0,999.9,0.00
2017,11,21,13.5,51.4,4.5,998.1,0.00
2017,11,22,14.0,48.5,4.5,992.7,0.00
2017,11,23,18.1,43.2,8.3,994.9,0.00
2017,11,24,17.6,64.2,9.5,996.8,0.00
2017,11,25,13.9,72.6,2.8,998.6,0.00
2017,11,26,12.7,67.7,10.7,1004.7,0.00
2017,11,27,13.1,49.0,5.4,1003.6,0.00
2017,11,28,12.1,92.3,7.3,994.4,0.00
2017,11,29,12.7,72.4,12.9,986.4,0.00
2017,11,30,9.3,54.1,11.1,995.5,0.00
2017,12,1,8.9,62.3,12.7,999.2,0.00
2017,12,2,6.6,63.6,4.6,1003.0,0.00
2017,12,3,6.0,63.9,5.1,1006.6,0.00
2017,12,4,7.3,58.7,6.5,1010.3,0.00
2017,12,5,7.3,62.9,4.4,1011.5,0.00
2017,12,6,7.3,64.3,4.0,1009.9,0.00
2017,12,7,8.1,64.5,0.8,1008.6,0.00
2017,12,8,10.0,77.8,5.5,1006.8,0.00
2017,12,9,16.1,79.2,18.5,1004.1,0.00
2017,12,10,14.7,83.6,22.4,994.6,0.00
2017,12,11,10.3,76.4,27.3,980.1,0.00
2017,12,12,8.4,65.2,4.9,997.9,0.00
2017,12,13,7.9,76.8,1.8,1006.0,0.00
2017,12,14,12.7,93.2,12.9,1001.0,0.00
2017,12,15,14.2,87.0,17.9,992.6,0.00
2017,12,16,8.6,64.3,4.1,1000.3,0.00
2017,12,17,7.3,67.3,2.3,1008.1,0.00
2017,12,18,7.2,67.6,1.0,1009.1,0.00
2017,12,19,8.6,70.5,5.6,1006.7,0.00
2017,12,20,6.9,74.2,2.0,1010.2,0.00
2017,12,21,7.0,79.6,2.4,1013.2,0.00
2017,12,22,6.9,79.8,1.3,1013.7,0.00
2017,12,23,7.7,78.8,6.0,1009.3,0.00
2017,12,24,10.4,75.0,8.5,1007.5,0.00
2017,12,25,11.1,83.6,8.1,1001.6,0.00
2017,12,26,10.7,86.1,14.9,999.9,0.00
2017,12,27,12.7,72.4,23.6,995.0,0.00
2017,12,28,15.5,85.8,26.7,995.7,0.00
2017,12,29,15.5,84.8,12.9,1003.5,0.00
2017,12,30,14.8,79.4,3.5,1005.8,0.00
2017,12,31,11.8,83.5,14.2,1004.7,0.00
2018,01,1,8.9,84.8,6.4,1012.8,0.00
2018,01,2,11.4,83.1,8.2,1012.7,0.00
2018,01,3,14.3,85.7,7.2,1011.7,0.00
2018,01,4,14.5,83.9,8.3,1006.4,0.00
2018,01,5,12.3,89.3,20.8,989.8,0.00
2018,01,6,8.5,63.7,19.3,980.4,0.00
2018,01,7,7.5,70.9,12.6,980.5,0.00
2018,01,8,7.8,77.5,7.0,989.9,0.00
2018,01,9,7.8,95.6,9.1,994.1,0.00
2018,01,10,11.4,86.9,17.4,999.6,0.00
2018,01,11,10.8,73.3,19.7,1004.3,0.00
2018,01,12,6.3,80.8,1.3,1003.4,0.00
2018,01,13,8.5,88.4,13.3,996.8,0.00
2018,01,14,8.1,80.8,6.7,997.6,0.00
2018,01,15,7.2,73.0,0.9,1005.6,0.00
2018,01,16,9.7,88.1,7.4,1007.6,0.00
2018,01,17,11.0,86.7,4.9,1003.5,0.00
2018,01,18,9.6,76.8,5.3,1000.1,0.00
2018,01,19,10.9,71.2,3.8,1000.0,0.00
2018,01,20,9.3,79.6,4.7,1006.7,0.00
2018,01,21,10.4,89.5,11.1,1008.9,0.00
2018,01,22,8.9,96.9,2.6,1007.4,0.00
2018,01,23,8.1,92.0,4.7,1006.4,0.00
2018,01,24,6.9,97.3,2.7,1004.6,0.00
2018,01,25,9.4,90.7,14.4,999.8,0.00
2018,01,26,9.1,65.4,19.6,1005.3,0.00
2018,01,27,9.6,58.1,14.9,1007.7,0.00
2018,01,28,11.6,56.2,22.2,1007.4,0.00
2018,01,29,12.5,64.8,15.2,1007.6,0.00
2018,01,30,11.1,65.6,11.3,1003.5,0.00
2018,01,31,11.1,66.5,6.9,999.3,0.00
2018,02,1,9.5,74.7,14.3,991.9,0.00
2018,02,2,8.5,49.6,18.8,994.2,0.00
2018,02,3,8.2,57.3,9.6,999.1,0.00
2018,02,4,8.7,59.3,19.2,988.4,0.00
2018,02,5,7.9,55.9,15.2,985.6,0.00
2018,02,6,7.9,44.7,19.8,990.5,0.00
2018,02,7,6.7,49.6,9.1,994.1,0.00
2018,02,8,6.1,48.9,5.9,998.8,0.00
2018,02,9,5.9,79.5,5.3,999.9,0.00
2018,02,10,9.0,62.4,9.5,1001.5,0.00
2018,02,11,11.5,80.9,17.3,1001.9,0.00
2018,02,12,12.0,56.4,19.1,999.8,0.00
2018,02,13,9.3,67.6,10.8,1001.0,0.00
2018,02,14,13.4,66.2,11.3,1000.9,0.00
2018,02,15,14.5,67.9,2.3,1003.2,0.00
2018,02,16,12.6,69.4,3.4,1001.1,0.00
2018,02,17,9.7,83.8,2.9,1001.3,0.00
2018,02,18,12.9,53.1,8.7,999.1,0.00
2018,02,19,13.2,52.9,4.1,996.6,0.00
2018,02,20,13.7,54.9,5.8,995.3,0.00
2018,02,21,12.1,48.6,10.7,988.1,0.00
2018,02,22,9.3,43.4,4.0,987.0,0.00
2018,02,23,9.0,39.6,12.9,983.5,0.00
2018,02,24,10.3,46.4,7.7,983.9,0.00
2018,02,25,12.3,53.0,4.1,989.0,0.00
2018,02,26,12.9,62.6,12.0,983.0,0.00
2018,02,27,14.3,78.4,18.2,981.4,0.00
2018,02,28,15.0,85.5,26.8,969.6,0.00
2018,03,1,13.8,78.7,30.5,963.9,0.00
2018,03,2,13.1,85.8,25.1,973.2,0.00
2018,03,3,13.3,84.6,17.5,978.2,0.00
2018,03,4,12.2,80.8,17.2,977.6,0.00
2018,03,5,11.4,78.4,30.6,974.3,0.00
2018,03,6,11.3,79.7,18.3,982.3,0.00
2018,03,7,9.8,73.9,6.5,988.5,0.00
2018,03,8,14.3,90.7,13.6,987.1,0.00
2018,03,9,15.8,84.0,27.3,986.1,0.00
2018,03,10,15.1,71.0,24.1,982.8,0.00
2018,03,11,10.6,80.2,32.8,986.0,0.00
2018,03,12,13.7,66.7,14.5,996.6,0.00
2018,03,13,15.7,70.7,13.7,995.1,0.00
2018,03,14,14.7,86.5,31.5,984.1,0.00
2018,03,15,11.9,74.1,22.7,983.6,0.00
2018,03,16,11.1,71.8,17.2,987.5,0.00
2018,03,17,10.8,85.1,24.6,981.6,0.00
2018,03,18,12.1,69.6,21.0,987.1,0.00
2018,03,19,12.3,82.4,29.1,989.8,0.00
2018,03,20,10.2,58.8,19.9,997.6,0.00
2018,03,21,10.4,50.1,10.8,1002.9,0.00
2018,03,22,12.5,48.8,13.5,1002.7,0.00
2018,03,23,12.9,86.3,19.0,994.6,0.00
2018,03,24,11.9,59.7,36.6,990.4,0.00
2018,03,25,11.2,77.9,13.7,989.6,0.00
2018,03,26,13.2,57.3,11.9,1001.7,0.00
2018,03,27,16.9,56.0,13.2,1003.7,0.00
2018,03,28,15.3,61.5,13.0,998.7,0.00
2018,03,29,12.7,59.9,20.3,992.5,0.00
2018,03,30,10.9,71.2,23.8,988.3,0.00
2018,03,31,12.7,61.8,16.2,995.6,0.00
2018,04,1,15.1,64.3,11.2,990.5,0.00
2018,04,2,14.8,73.1,13.2,985.2,0.00
2018,04,3,16.1,64.8,27.3,987.2,0.00
2018,04,4,15.6,67.9,21.5,995.0,0.00
2018,04,5,15.7,64.6,9.8,994.0,0.00
2018,04,6,15.2,69.2,14.2,986.2,0.00
2018,04,7,12.0,80.1,14.9,986.1,0.00
2018,04,8,12.3,76.2,25.3,988.9,0.00
2018,04,9,10.3,71.9,22.7,989.7,0.00
2018,04,10,10.5,87.4,30.2,979.2,0.00
2018,04,11,12.0,63.3,27.1,984.6,0.00
2018,04,12,11.2,85.1,15.3,980.8,0.00
2018,04,13,13.0,69.9,5.6,985.1,0.00
2018,04,14,13.9,74.1,10.5,995.5,0.00
2018,04,15,14.3,87.9,17.5,995.6,0.00
2018,04,16,14.2,70.2,7.7,998.6,0.00
2018,04,17,15.5,67.3,3.2,1001.2,0.00
2018,04,18,20.5,58.6,6.3,998.4,0.00
2018,04,19,20.9,55.5,15.0,995.2,0.00
2018,04,20,20.5,57.9,20.8,992.2,0.00
2018,04,21,16.4,87.0,12.6,992.9,0.00
2018,04,22,18.2,79.8,8.7,991.0,0.00
2018,04,23,22.0,64.6,14.4,991.8,0.00
2018,04,24,21.9,57.3,5.8,991.6,0.00
2018,04,25,21.9,62.5,6.5,992.6,0.00
2018,04,26,22.3,62.7,5.4,993.5,0.00
2018,04,27,17.7,63.1,15.8,993.2,0.00
2018,04,28,14.0,58.7,18.2,990.1,0.00
2018,04,29,12.3,71.1,27.1,992.4,0.00
2018,04,30,13.6,61.7,8.8,993.8,0.00
2018,05,1,13.4,67.8,10.1,993.7,0.00
2018,05,2,14.3,60.8,10.7,995.1,0.00
2018,05,3,18.3,57.9,11.2,992.9,0.00
2018,05,4,17.9,45.9,9.5,991.2,0.00
2018,05,5,20.5,49.1,3.5,992.8,0.00
2018,05,6,22.3,52.6,11.5,992.1,0.00
2018,05,7,22.5,57.6,8.7,991.9,0.00
2018,05,8,20.8,75.5,13.4,990.9,0.00
2018,05,9,16.8,79.1,16.8,991.1,0.00
2018,05,10,19.4,59.3,4.3,992.7,0.00
2018,05,11,20.3,60.2,11.6,995.4,0.00
2018,05,12,17.4,48.3,24.6,997.1,0.00
2018,05,13,16.6,40.1,13.9,1000.5,0.00
2018,05,14,20.1,46.7,16.7,997.2,0.00
2018,05,15,21.9,38.3,7.8,994.5,0.00
2018,05,16,23.7,40.5,7.6,990.3,0.00
2018,05,17,24.0,39.9,4.6,990.1,0.00
2018,05,18,20.6,61.1,14.4,992.1,0.00
2018,05,19,22.3,53.9,7.0,993.4,0.00
2018,05,20,20.6,63.7,9.3,991.2,0.00
2018,05,21,20.8,56.7,10.2,989.7,0.00
2018,05,22,18.3,74.3,5.3,992.0,0.00
2018,05,23,22.7,53.1,5.1,992.4,0.00
2018,05,24,17.2,90.5,7.8,990.6,0.00
2018,05,25,17.5,75.0,6.1,990.5,0.00
2018,05,26,19.4,65.8,3.7,990.7,0.00
2018,05,27,21.3,66.0,12.1,992.0,0.00
2018,05,28,18.7,60.0,11.7,992.4,0.00
2018,05,29,16.9,70.6,14.4,992.8,0.00
2018,05,30,18.7,65.5,14.0,994.0,0.00
2018,05,31,19.2,62.7,10.2,996.7,0.00
2018,06,1,17.6,58.6,11.8,996.5,0.00
2018,06,2,20.7,55.0,8.7,994.0,0.00
2018,06,3,19.9,61.7,17.6,994.8,0.00
2018,06,4,18.4,60.8,19.7,994.7,0.00
2018,06,5,18.4,58.9,19.1,993.2,0.00
2018,06,6,20.3,61.1,20.5,993.4,0.00
2018,06,7,19.5,66.5,11.7,995.6,0.00
2018,06,8,18.7,67.4,17.2,991.7,0.00
2018,06,9,19.2,56.9,11.3,991.7,0.00
2018,06,10,18.0,68.9,15.9,992.5,0.00
2018,06,11,19.9,58.8,16.1,993.6,0.00
2018,06,12,22.9,54.9,14.5,995.0,0.00
2018,06,13,24.1,51.2,11.0,995.3,0.00
2018,06,14,26.4,40.2,7.6,993.3,0.00
2018,06,15,27.6,41.1,11.2,992.0,0.00
2018,06,16,27.3,49.6,6.2,991.6,0.00
2018,06,17,32.0,30.6,6.5,994.5,0.00
2018,06,18,32.0,29.5,11.3,995.3,0.00
2018,06,19,30.1,37.2,4.7,994.4,0.00
2018,06,20,29.8,41.5,12.2,993.4,0.00
2018,06,21,28.7,42.2,11.5,993.7,0.00
2018,06,22,29.3,43.7,5.9,993.3,0.00
2018,06,23,30.0,44.3,5.3,992.4,0.00
2018,06,24,29.7,46.5,7.5,991.6,0.00
2018,06,25,26.0,59.1,15.1,993.5,0.00
2018,06,26,25.2,50.5,14.9,995.0,0.00
2018,06,27,23.9,51.0,12.9,994.8,0.00
2018,06,28,24.1,53.0,12.4,990.3,0.00
2018,06,29,25.1,46.8,9.5,985.8,0.00
2018,06,30,20.1,80.4,9.8,986.9,0.00
2018,07,1,22.5,62.3,13.9,990.6,0.00
2018,07,2,22.3,65.1,7.6,994.8,0.00
2018,07,3,24.5,56.1,9.4,994.6,0.00
2018,07,4,23.3,53.3,20.2,996.8,0.00
2018,07,5,24.4,51.7,8.7,998.5,0.00
2018,07,6,25.7,49.5,6.9,996.3,0.00
2018,07,7,27.1,47.5,9.3,994.4,0.00
2018,07,8,27.8,47.2,9.3,995.2,0.00
2018,07,9,28.7,48.1,10.6,995.4,0.00
2018,07,10,26.2,62.1,13.8,994.8,0.00
2018,07,11,25.1,60.5,11.3,992.5,0.00
2018,07,12,25.3,54.4,15.4,992.4,0.00
2018,07,13,24.3,57.9,11.4,993.6,0.00
2018,07,14,24.8,53.2,11.8,995.2,0.00
2018,07,15,23.4,55.9,12.9,996.1,0.00
2018,07,16,25.1,53.1,9.6,997.3,0.00
2018,07,17,28.3,43.3,7.5,992.3,0.00
2018,07,18,25.7,50.0,12.8,992.9,0.00
2018,07,19,24.3,52.5,13.6,994.0,0.00
2018,07,20,26.7,50.5,17.7,993.3,0.00
2018,07,21,26.7,47.0,10.9,992.4,0.00
2018,07,22,27.3,47.5,8.9,990.8,0.00
2018,07,23,28.0,44.9,11.8,992.5,0.00
2018,07,24,24.9,51.1,14.1,993.5,0.00
2018,07,25,25.9,50.8,10.5,992.4,0.00
2018,07,26,25.1,57.1,12.1,992.1,0.00
2018,07,27,26.6,47.0,15.2,991.6,0.00
2018,07,28,25.0,48.8,12.7,992.9,0.00
2018,07,29,24.6,45.8,18.2,995.1,0.00
2018,07,30,26.0,48.9,11.3,995.1,0.00
2018,07,31,27.9,50.5,7.3,993.6,0.00
2018,08,1,31.2,41.1,9.7,991.2,0.00
2018,08,2,39.1,20.1,14.5,991.3,0.00
2018,08,3,35.6,28.7,7.7,993.4,0.00
2018,08,4,36.5,28.8,8.2,993.3,0.00
2018,08,5,36.1,25.1,8.1,992.0,0.00
2018,08,6,35.2,30.2,11.8,990.8,0.00
2018,08,7,27.5,43.3,14.7,990.5,0.00
2018,08,8,26.3,45.3,16.5,990.3,0.00
2018,08,9,25.7,43.3,15.6,994.8,0.00
2018,08,10,26.7,35.4,6.3,996.5,0.00
2018,08,11,30.7,36.5,6.9,994.9,0.00
2018,08,12,29.8,35.4,15.1,992.7,0.00
2018,08,13,26.9,48.7,17.3,992.9,0.00
2018,08,14,26.3,47.2,7.4,993.9,0.00
2018,08,15,28.7,44.3,10.6,992.5,0.00
2018,08,16,28.3,47.9,17.1,992.9,0.00
2018,08,17,25.4,57.0,8.7,993.5,0.00
2018,08,18,29.8,39.7,5.9,992.9,0.00
2018,08,19,31.1,35.5,6.5,993.4,0.00
2018,08,20,30.7,39.3,5.7,993.5,0.00
2018,08,21,29.9,44.7,6.5,992.2,0.00
2018,08,22,28.2,46.5,4.5,993.1,0.00
2018,08,23,30.1,37.6,6.5,993.9,0.00
2018,08,24,30.5,40.5,9.8,993.9,0.00
2018,08,25,30.6,25.4,14.5,990.5,0.00
2018,08,26,28.9,35.7,9.1,991.0,0.00
2018,08,27,29.4,35.5,12.1,989.5,0.00
2018,08,28,26.9,54.8,17.1,992.9,0.00
2018,08,29,24.8,57.3,9.7,995.1,0.00
2018,08,30,27.1,47.2,5.7,994.5,0.00
2018,08,31,30.5,37.9,4.8,992.7,0.00
2018,09,1,31.8,36.1,8.5,991.2,0.00
2018,09,2,31.5,43.3,9.4,990.5,0.00
2018,09,3,25.9,59.2,10.5,989.8,0.00
2018,09,4,23.5,57.1,10.1,990.9,0.00
2018,09,5,24.3,54.3,13.3,992.7,0.00
2018,09,6,22.4,56.3,7.9,992.7,0.00
2018,09,7,24.4,53.6,6.3,990.0,0.00
2018,09,8,23.7,54.5,9.9,992.9,0.00
2018,09,9,25.5,50.2,5.9,996.3,0.00
2018,09,10,26.3,46.1,8.5,998.0,0.00
2018,09,11,27.7,46.4,9.7,997.4,0.00
2018,09,12,28.5,43.4,4.9,997.8,0.00
2018,09,13,29.3,46.0,3.9,995.2,0.00
2018,09,14,29.2,35.7,13.5,993.8,0.00
2018,09,15,26.2,59.3,5.7,995.6,0.00
2018,09,16,26.9,55.2,6.0,996.5,0.00
2018,09,17,27.5,50.0,9.1,992.8,0.00
2018,09,18,27.3,47.2,8.7,993.6,0.00
2018,09,19,27.3,47.3,5.1,996.8,0.00
2018,09,20,27.8,42.8,7.7,995.7,0.00
2018,09,21,26.6,43.5,6.8,996.2,0.00
2018,09,22,28.0,43.9,6.6,998.3,0.00
2018,09,23,29.9,37.9,4.9,998.3,0.00
2018,09,24,30.0,34.5,5.1,996.9,0.00
2018,09,25,29.4,34.6,3.6,996.8,0.00
2018,09,26,27.9,46.9,8.8,999.8,0.00
2018,09,27,26.1,55.4,10.9,1002.2,0.00
2018,09,28,26.3,47.1,5.1,996.5,0.00
2018,09,29,25.5,46.5,4.6,993.0,0.00
2018,09,30,25.5,49.1,6.0,994.4,0.00
2018,10,1,25.7,41.1,10.2,995.1,0.00
2018,10,2,24.1,25.2,10.3,997.7,0.00
2018,10,3,23.3,29.4,6.5,998.3,0.00
2018,10,4,23.9,38.9,5.1,995.8,0.00
2018,10,5,24.0,36.4,4.2,993.1,0.00
2018,10,6,24.2,41.9,6.2,993.6,0.00
2018,10,7,20.5,43.6,8.8,994.2,0.00
2018,10,8,20.1,37.7,11.5,992.2,0.00
2018,10,9,20.3,40.7,9.8,986.7,0.00
2018,10,10,20.8,55.6,11.1,984.5,0.00
2018,10,11,20.4,82.8,13.3,989.6,0.00
2018,10,12,22.1,64.4,5.5,998.7,0.00
2018,10,13,23.1,64.2,10.8,992.3,0.00
2018,10,14,16.3,66.5,28.3,991.2,0.00
2018,10,15,15.8,86.7,18.8,987.4,0.00
2018,10,16,17.5,78.7,6.8,992.4,0.00
2018,10,17,18.8,66.3,7.5,993.7,0.00
2018,10,18,16.4,85.0,14.4,986.6,0.00
2018,10,19,17.5,83.3,7.7,990.2,0.00
2018,10,20,17.3,83.5,9.5,993.8,0.00
