Month,Day,Temperature,Humidity,Wind Speed,Pressure,Precipitation
12,4,7.3,58.7,6.5,1010.3,0.00
12,5,7.3,62.9,4.4,1011.5,0.00
12,6,7.3,64.3,4.0,1009.9,0.00
12,7,8.1,64.5,0.8,1008.6,0.00
12,8,10.0,77.8,5.5,1006.8,0.00
12,9,16.1,79.2,18.5,1004.1,0.00
12,10,14.7,83.6,22.4,994.6,0.00
12,11,10.3,76.4,27.3,980.1,0.00
12,12,8.4,65.2,4.9,997.9,0.00
12,13,7.9,76.8,1.8,1006.0,0.00
12,14,12.7,93.2,12.9,1001.0,0.00
12,15,14.2,87.0,17.9,992.6,0.00
12,16,8.6,64.3,4.1,1000.3,0.00
12,17,7.3,67.3,2.3,1008.1,0.00
12,18,7.2,67.6,1.0,1009.1,0.00
12,19,8.6,70.5,5.6,1006.7,0.00
12,20,6.9,74.2,2.0,1010.2,0.00
12,21,7.0,79.6,2.4,1013.2,0.00
12,22,6.9,79.8,1.3,1013.7,0.00
12,23,7.7,78.8,6.0,1009.3,0.00
12,24,10.4,75.0,8.5,1007.5,0.00
12,25,11.1,83.6,8.1,1001.6,0.00
12,26,10.7,86.1,14.9,999.9,0.00
12,27,12.7,72.4,23.6,995.0,0.00
12,28,15.5,85.8,26.7,995.7,0.00
12,29,15.5,84.8,12.9,1003.5,0.00
12,30,14.8,79.4,3.5,1005.8,0.00
12,31,11.8,83.5,14.2,1004.7,0.00
1,1,8.9,84.8,6.4,1012.8,0.00
1,2,11.4,83.1,8.2,1012.7,0.00
1,3,14.3,85.7,7.2,1011.7,0.00
1,4,14.5,83.9,8.3,1006.4,0.00
1,5,12.3,89.3,20.8,989.8,0.00
1,6,8.5,63.7,19.3,980.4,0.00
1,7,7.5,70.9,12.6,980.5,0.00
1,8,7.8,77.5,7.0,989.9,0.00
1,9,7.8,95.6,9.1,994.1,0.00
1,10,11.4,86.9,17.4,999.6,0.00
1,11,10.8,73.3,19.7,1004.3,0.00
1,12,6.3,80.8,1.3,1003.4,0.00
1,13,8.5,88.4,13.3,996.8,0.00
1,14,8.1,80.8,6.7,997.6,0.00
1,15,7.2,73.0,0.9,1005.6,0.00
1,16,9.7,88.1,7.4,1007.6,0.00
1,17,11.0,86.7,4.9,1003.5,0.00
1,18,9.6,76.8,5.3,1000.1,0.00
1,19,10.9,71.2,3.8,1000.0,0.00
1,20,9.3,79.6,4.7,1006.7,0.00
1,21,10.4,89.5,11.1,1008.9,0.00
1,22,8.9,96.9,2.6,1007.4,0.00
1,23,8.1,92.0,4.7,1006.4,0.00
1,24,6.9,97.3,2.7,1004.6,0.00
1,25,9.4,90.7,14.4,999.8,0.00
1,26,9.1,65.4,19.6,1005.3,0.00
1,27,9.6,58.1,14.9,1007.7,0.00
1,28,11.6,56.2,22.2,1007.4,0.00
1,29,12.5,64.8,15.2,1007.6,0.00
1,30,11.1,65.6,11.3,1003.5,0.00
1,31,11.1,66.5,6.9,999.3,0.00
2,1,9.5,74.7,14.3,991.9,0.00
2,2,8.5,49.6,18.8,994.2,0.00
2,3,8.2,57.3,9.6,999.1,0.00
2,4,8.7,59.3,19.2,988.4,0.00
2,5,7.9,55.9,15.2,985.6,0.00
2,6,7.9,44.7,19.8,990.5,0.00
2,7,6.7,49.6,9.1,994.1,0.00
2,8,6.1,48.9,5.9,998.8,0.00
2,9,5.9,79.5,5.3,999.9,0.00
2,10,9.0,62.4,9.5,1001.5,0.00
2,11,11.5,80.9,17.3,1001.9,0.00
2,12,12.0,56.4,19.1,999.8,0.00
2,13,9.3,67.6,10.8,1001.0,0.00
2,14,13.4,66.2,11.3,1000.9,0.00
2,15,14.5,67.9,2.3,1003.2,0.00
2,16,12.6,69.4,3.4,1001.1,0.00
2,17,9.7,83.8,2.9,1001.3,0.00
2,18,12.9,53.1,8.7,999.1,0.00
2,19,13.2,52.9,4.1,996.6,0.00
2,20,13.7,54.9,5.8,995.3,0.00
2,21,12.1,48.6,10.7,988.1,0.00
2,22,9.3,43.4,4.0,987.0,0.00
2,23,9.0,39.6,12.9,983.5,0.00
2,24,10.3,46.4,7.7,983.9,0.00
2,25,12.3,53.0,4.1,989.0,0.00
2,26,12.9,62.6,12.0,983.0,0.00
2,27,14.3,78.4,18.2,981.4,0.00
2,28,15.0,85.5,26.8,969.6,0.00
3,1,13.8,78.7,30.5,963.9,0.00
3,2,13.1,85.8,25.1,973.2,0.00
3,3,13.3,84.6,17.5,978.2,0.00
3,4,12.2,80.8,17.2,977.6,0.00
3,5,11.4,78.4,30.6,974.3,0.00
3,6,11.3,79.7,18.3,982.3,0.00
3,7,9.8,73.9,6.5,988.5,0.00
3,8,14.3,90.7,13.6,987.1,0.00
3,9,15.8,84.0,27.3,986.1,0.00
3,10,15.1,71.0,24.1,982.8,0.00
3,11,10.6,80.2,32.8,986.0,0.00
3,12,13.7,66.7,14.5,996.6,0.00
3,13,15.7,70.7,13.7,995.1,0.00
3,14,14.7,86.5,31.5,984.1,0.00
3,15,11.9,74.1,22.7,983.6,0.00
3,16,11.1,71.8,17.2,987.5,0.00
3,17,10.8,85.1,24.6,981.6,0.00
3,18,12.1,69.6,21.0,987.1,0.00
3,19,12.3,82.4,29.1,989.8,0.00
3,20,10.2,58.8,19.9,997.6,0.00
3,21,10.4,50.1,10.8,1002.9,0.00
3,22,12.5,48.8,13.5,1002.7,0.00
3,23,12.9,86.3,19.0,994.6,0.00
3,24,11.9,59.7,36.6,990.4,0.00
3,25,11.2,77.9,13.7,989.6,0.00
3,26,13.2,57.3,11.9,1001.7,0.00
3,27,16.9,56.0,13.2,1003.7,0.00
3,28,15.3,61.5,13.0,998.7,0.00
3,29,12.7,59.9,20.3,992.5,0.00
3,30,10.9,71.2,23.8,988.3,0.00
3,31,12.7,61.8,16.2,995.6,0.00
4,1,15.1,64.3,11.2,990.5,0.00
4,2,14.8,73.1,13.2,985.2,0.00
4,3,16.1,64.8,27.3,987.2,0.00
4,4,15.6,67.9,21.5,995.0,0.00
4,5,15.7,64.6,9.8,994.0,0.00
4,6,15.2,69.2,14.2,986.2,0.00
4,7,12.0,80.1,14.9,986.1,0.00
4,8,12.3,76.2,25.3,988.9,0.00
4,9,10.3,71.9,22.7,989.7,0.00
4,10,10.5,87.4,30.2,979.2,0.00
4,11,12.0,63.3,27.1,984.6,0.00
4,12,11.2,85.1,15.3,980.8,0.00
4,13,13.0,69.9,5.6,985.1,0.00
4,14,13.9,74.1,10.5,995.5,0.00
4,15,14.3,87.9,17.5,995.6,0.00
4,16,14.2,70.2,7.7,998.6,0.00
4,17,15.5,67.3,3.2,1001.2,0.00
4,18,20.5,58.6,6.3,998.4,0.00
4,19,20.9,55.5,15.0,995.2,0.00
4,20,20.5,57.9,20.8,992.2,0.00
4,21,16.4,87.0,12.6,992.9,0.00
4,22,18.2,79.8,8.7,991.0,0.00
4,23,22.0,64.6,14.4,991.8,0.00
4,24,21.9,57.3,5.8,991.6,0.00
4,25,21.9,62.5,6.5,992.6,0.00
4,26,22.3,62.7,5.4,993.5,0.00
4,27,17.7,63.1,15.8,993.2,0.00
4,28,14.0,58.7,18.2,990.1,0.00
4,29,12.3,71.1,27.1,992.4,0.00
4,30,13.6,61.7,8.8,993.8,0.00
5,1,13.4,67.8,10.1,993.7,0.00
5,2,14.3,60.8,10.7,995.1,0.00
5,3,18.3,57.9,11.2,992.9,0.00
5,4,17.9,45.9,9.5,991.2,0.00
5,5,20.5,49.1,3.5,992.8,0.00
5,6,22.3,52.6,11.5,992.1,0.00
5,7,22.5,57.6,8.7,991.9,0.00
5,8,20.8,75.5,13.4,990.9,0.00
5,9,16.8,79.1,16.8,991.1,0.00
5,10,19.4,59.3,4.3,992.7,0.00
5,11,20.3,60.2,11.6,995.4,0.00
5,12,17.4,48.3,24.6,997.1,0.00
5,13,16.6,40.1,13.9,1000.5,0.00
5,14,20.1,46.7,16.7,997.2,0.00
5,15,21.9,38.3,7.8,994.5,0.00
5,16,23.7,40.5,7.6,990.3,0.00
5,17,24.0,39.9,4.6,990.1,0.00
5,18,20.6,61.1,14.4,992.1,0.00
5,19,22.3,53.9,7.0,993.4,0.00
5,20,20.6,63.7,9.3,991.2,0.00
5,21,20.8,56.7,10.2,989.7,0.00
5,22,18.3,74.3,5.3,992.0,0.00
5,23,22.7,53.1,5.1,992.4,0.00
5,24,17.2,90.5,7.8,990.6,0.00
5,25,17.5,75.0,6.1,990.5,0.00
5,26,19.4,65.8,3.7,990.7,0.00
5,27,21.3,66.0,12.1,992.0,0.00
5,28,18.7,60.0,11.7,992.4,0.00
5,29,16.9,70.6,14.4,992.8,0.00
5,30,18.7,65.5,14.0,994.0,0.00
5,31,19.2,62.7,10.2,996.7,0.00
6,1,17.6,58.6,11.8,996.5,0.00
6,2,20.7,55.0,8.7,994.0,0.00
6,3,19.9,61.7,17.6,994.8,0.00
6,4,18.4,60.8,19.7,994.7,0.00
6,5,18.4,58.9,19.1,993.2,0.00
6,6,20.3,61.1,20.5,993.4,0.00
6,7,19.5,66.5,11.7,995.6,0.00
6,8,18.7,67.4,17.2,991.7,0.00
6,9,19.2,56.9,11.3,991.7,0.00
6,10,18.0,68.9,15.9,992.5,0.00
6,11,19.9,58.8,16.1,993.6,0.00
6,12,22.9,54.9,14.5,995.0,0.00
6,13,24.1,51.2,11.0,995.3,0.00
6,14,26.4,40.2,7.6,993.3,0.00
6,15,27.6,41.1,11.2,992.0,0.00
6,16,27.3,49.6,6.2,991.6,0.00
6,17,32.0,30.6,6.5,994.5,0.00
6,18,32.0,29.5,11.3,995.3,0.00
6,19,30.1,37.2,4.7,994.4,0.00
6,20,29.8,41.5,12.2,993.4,0.00
6,21,28.7,42.2,11.5,993.7,0.00
6,22,29.3,43.7,5.9,993.3,0.00
6,23,30.0,44.3,5.3,992.4,0.00
6,24,29.7,46.5,7.5,991.6,0.00
6,25,26.0,59.1,15.1,993.5,0.00
6,26,25.2,50.5,14.9,995.0,0.00
6,27,23.9,51.0,12.9,994.8,0.00
6,28,24.1,53.0,12.4,990.3,0.00
6,29,25.1,46.8,9.5,985.8,0.00
6,30,20.1,80.4,9.8,986.9,0.00
7,1,22.5,62.3,13.9,990.6,0.00
7,2,22.3,65.1,7.6,994.8,0.00
7,3,24.5,56.1,9.4,994.6,0.00
7,4,23.3,53.3,20.2,996.8,0.00
7,5,24.4,51.7,8.7,998.5,0.00
7,6,25.7,49.5,6.9,996.3,0.00
7,7,27.1,47.5,9.3,994.4,0.00
7,8,27.8,47.2,9.3,995.2,0.00
7,9,28.7,48.1,10.6,995.4,0.00
7,10,26.2,62.1,13.8,994.8,0.00
7,11,25.1,60.5,11.3,992.5,0.00
7,12,25.3,54.4,15.4,992.4,0.00
7,13,24.3,57.9,11.4,993.6,0.00
7,14,24.8,53.2,11.8,995.2,0.00
7,15,23.4,55.9,12.9,996.1,0.00
7,16,25.1,53.1,9.6,997.3,0.00
7,17,28.3,43.3,7.5,992.3,0.00
7,18,25.7,50.0,12.8,992.9,0.00
7,19,24.3,52.5,13.6,994.0,0.00
7,20,26.7,50.5,17.7,993.3,0.00
7,21,26.7,47.0,10.9,992.4,0.00
7,22,27.3,47.5,8.9,990.8,0.00
7,23,28.0,44.9,11.8,992.5,0.00
7,24,24.9,51.1,14.1,993.5,0.00
7,25,25.9,50.8,10.5,992.4,0.00
7,26,25.1,57.1,12.1,992.1,0.00
7,27,26.6,47.0,15.2,991.6,0.00
7,28,25.0,48.8,12.7,992.9,0.00
7,29,24.6,45.8,18.2,995.1,0.00
7,30,26.0,48.9,11.3,995.1,0.00
7,31,27.9,50.5,7.3,993.6,0.00
8,1,31.2,41.1,9.7,991.2,0.00
8,2,39.1,20.1,14.5,991.3,0.00
8,3,35.6,28.7,7.7,993.4,0.00
8,4,36.5,28.8,8.2,993.3,0.00
8,5,36.1,25.1,8.1,992.0,0.00
8,6,35.2,30.2,11.8,990.8,0.00
8,7,27.5,43.3,14.7,990.5,0.00
8,8,26.3,45.3,16.5,990.3,0.00
8,9,25.7,43.3,15.6,994.8,0.00
8,10,26.7,35.4,6.3,996.5,0.00
8,11,30.7,36.5,6.9,994.9,0.00
8,12,29.8,35.4,15.1,992.7,0.00
8,13,26.9,48.7,17.3,992.9,0.00
8,14,26.3,47.2,7.4,993.9,0.00
8,15,28.7,44.3,10.6,992.5,0.00
8,16,28.3,47.9,17.1,992.9,0.00
8,17,25.4,57.0,8.7,993.5,0.00
8,18,29.8,39.7,5.9,992.9,0.00
8,19,31.1,35.5,6.5,993.4,0.00
8,20,30.7,39.3,5.7,993.5,0.00
8,21,29.9,44.7,6.5,992.2,0.00
8,22,28.2,46.5,4.5,993.1,0.00
8,23,30.1,37.6,6.5,993.9,0.00
8,24,30.5,40.5,9.8,993.9,0.00
8,25,30.6,25.4,14.5,990.5,0.00
8,26,28.9,35.7,9.1,991.0,0.00
8,27,29.4,35.5,12.1,989.5,0.00
8,28,26.9,54.8,17.1,992.9,0.00
8,29,24.8,57.3,9.7,995.1,0.00
8,30,27.1,47.2,5.7,994.5,0.00
8,31,30.5,37.9,4.8,992.7,0.00
9,1,31.8,36.1,8.5,991.2,0.00
9,2,31.5,43.3,9.4,990.5,0.00
9,3,25.9,59.2,10.5,989.8,0.00
9,4,23.5,57.1,10.1,990.9,0.00
9,5,24.3,54.3,13.3,992.7,0.00
9,6,22.4,56.3,7.9,992.7,0.00
9,7,24.4,53.6,6.3,990.0,0.00
9,8,23.7,54.5,9.9,992.9,0.00
9,9,25.5,50.2,5.9,996.3,0.00
9,10,26.3,46.1,8.5,998.0,0.00
9,11,27.7,46.4,9.7,997.4,0.00
9,12,28.5,43.4,4.9,997.8,0.00
9,13,29.3,46.0,3.9,995.2,0.00
9,14,29.2,35.7,13.5,993.8,0.00
9,15,26.2,59.3,5.7,995.6,0.00
9,16,26.9,55.2,6.0,996.5,0.00
9,17,27.5,50.0,9.1,992.8,0.00
9,18,27.3,47.2,8.7,993.6,0.00
9,19,27.3,47.3,5.1,996.8,0.00
9,20,27.8,42.8,7.7,995.7,0.00
9,21,26.6,43.5,6.8,996.2,0.00
9,22,28.0,43.9,6.6,998.3,0.00
9,23,29.9,37.9,4.9,998.3,0.00
9,24,30.0,34.5,5.1,996.9,0.00
9,25,29.4,34.6,3.6,996.8,0.00
9,26,27.9,46.9,8.8,999.8,0.00
9,27,26.1,55.4,10.9,1002.2,0.00
9,28,26.3,47.1,5.1,996.5,0.00
9,29,25.5,46.5,4.6,993.0,0.00
9,30,25.5,49.1,6.0,994.4,0.00
10,1,25.7,41.1,10.2,995.1,0.00
10,2,24.1,25.2,10.3,997.7,0.00
10,3,23.3,29.4,6.5,998.3,0.00
10,4,23.9,38.9,5.1,995.8,0.00
10,5,24.0,36.4,4.2,993.1,0.00
10,6,24.2,41.9,6.2,993.6,0.00
10,7,20.5,43.6,8.8,994.2,0.00
10,8,20.1,37.7,11.5,992.2,0.00
10,9,20.3,40.7,9.8,986.7,0.00
10,10,20.8,55.6,11.1,984.5,0.00
10,11,20.4,82.8,13.3,989.6,0.00
10,12,22.1,64.4,5.5,998.7,0.00
10,13,23.1,64.2,10.8,992.3,0.00
10,14,16.3,66.5,28.3,991.2,0.00
10,15,15.8,86.7,18.8,987.4,0.00
10,16,17.5,78.7,6.8,992.4,0.00
10,17,18.8,66.3,7.5,993.7,0.00
10,18,16.4,85.0,14.4,986.6,0.00
10,19,17.5,83.3,7.7,990.2,0.00
10,20,17.3,83.5,9.5,993.8,0.00
10,21,18.3,85.9,9.0,995.5,0.00
10,22,21.3,69.7,3.1,998.3,0.00
10,23,20.3,75.3,4.1,1001.3,0.00
10,24,18.4,82.0,2.4,1001.8,0.00
10,25,17.2,78.4,2.7,996.5,0.00
10,26,18.4,82.5,4.5,991.8,0.00
10,27,15.8,66.6,21.4,986.3,0.00
10,28,10.4,53.4,17.6,984.1,0.00
10,29,11.5,54.5,20.3,987.6,0.00
10,30,12.1,82.2,22.1,978.5,0.00
10,31,10.8,83.5,10.1,983.6,0.00
11,1,12.7,75.1,11.3,996.3,0.00
11,2,16.7,80.9,16.8,1001.2,0.00
11,3,14.1,88.0,5.1,999.0,0.00
11,4,12.8,81.5,13.1,991.1,0.00
11,5,12.2,74.9,23.6,986.5,0.00
11,6,13.5,75.6,14.3,993.0,0.00
11,7,15.1,76.8,13.0,994.1,0.00
11,8,11.4,87.9,15.7,993.8,0.00
11,9,12.9,76.4,10.1,999.9,0.00
11,10,16.9,83.1,23.2,993.8,0.00
11,11,15.7,85.1,19.3,989.8,0.00
11,12,13.4,90.8,6.0,993.4,0.00
11,13,14.9,85.1,5.0,999.5,0.00
11,14,15.9,80.7,9.7,995.8,0.00
11,15,16.6,76.7,8.1,993.1,0.00
11,16,15.3,81.6,7.6,993.7,0.00
11,17,16.0,76.3,12.9,989.0,0.00
11,18,13.3,92.8,13.4,979.6,0.00
11,19,12.7,90.9,6.3,981.4,0.00
11,20,12.5,85.9,16.0,982.6,0.00
11,21,13.6,75.3,12.5,990.0,0.00
11,22,11.5,90.8,6.9,992.1,0.00
11,23,12.8,78.1,8.6,994.2,0.00
11,24,12.3,77.1,12.3,993.7,0.00
11,25,15.1,90.8,18.4,989.5,0.00
11,26,12.6,72.3,19.3,998.2,0.00
11,27,8.9,88.2,4.7,1002.2,0.00
11,28,7.9,86.0,2.8,1001.9,0.00
11,29,8.7,90.0,4.8,997.9,0.00
11,30,11.5,82.4,6.5,1001.2,0.00
12,1,9.3,86.6,3.4,1003.2,0.00
12,2,8.8,96.5,4.0,1003.5,0.00
12,3,8.8,97.8,7.8,1002.6,0.00
12,4,11.7,89.1,5.8,1001.1,0.00
12,5,11.6,88.9,1.8,1003.8,0.00
12,6,10.9,88.9,2.5,1006.6,0.00
12,7,8.8,97.0,6.2,1007.2,0.00
12,8,10.2,97.8,4.3,1008.0,0.00
12,9,10.1,95.4,3.6,1007.6,0.00
12,10,11.3,82.9,6.4,1004.5,0.00
12,11,10.6,87.9,3.8,1001.3,0.00
12,12,12.5,85.1,6.4,1000.0,0.00
12,13,11.0,77.9,26.5,994.1,0.00
12,14,10.4,82.1,11.6,1003.5,0.00
12,15,9.4,90.6,6.2,1005.5,0.00
12,16,14.1,79.7,20.4,1001.4,0.00
12,17,7.1,94.7,6.8,1006.1,0.00
12,18,10.7,88.0,12.6,999.8,0.00
12,19,8.6,96.4,5.5,1003.9,0.00
12,20,10.8,94.4,4.0,1006.3,0.00
12,21,8.7,94.0,6.3,1010.3,0.00
12,22,8.3,95.7,10.0,1009.4,0.00
12,23,9.7,90.6,10.5,1007.8,0.00
12,24,7.4,93.2,4.6,1006.2,0.00
12,25,8.2,88.2,4.8,1004.1,0.00
12,26,8.0,89.5,2.8,1006.4,0.00
12,27,6.3,96.7,4.2,1005.8,0.00
12,28,8.7,95.8,6.1,1005.6,0.00
12,29,8.6,84.8,10.6,1005.5,0.00
12,30,10.3,70.0,11.4,1005.1,0.00
12,31,8.6,72.3,6.3,1007.7,0.00
1,1,6.7,81.1,3.2,1009.0,0.00
1,2,5.6,86.3,2.6,1006.5,0.00
1,3,5.5,87.6,6.0,1004.8,0.00
1,4,5.5,88.2,3.4,1007.9,0.00
1,5,4.7,86.7,3.8,1011.0,0.00
1,6,4.1,88.2,2.8,1008.5,0.00
1,7,2.7,87.2,3.4,1007.0,0.00
1,8,6.2,73.8,4.9,1006.3,0.00
1,9,6.4,73.8,4.2,999.9,0.00
1,10,7.6,71.5,9.2,997.2,0.00
1,11,5.8,62.3,6.1,1003.6,0.00
1,12,6.0,66.5,4.4,1006.6,0.00
1,13,6.3,70.7,4.3,1005.7,0.00
1,14,7.1,70.8,2.3,1001.1,0.00
1,15,5.2,83.1,3.9,998.2,0.00
1,16,8.0,86.1,3.6,997.4,0.00
1,17,9.9,80.3,6.1,996.8,0.00
1,18,7.0,74.3,7.1,998.4,0.00
1,19,10.0,95.3,10.0,993.2,0.00
1,20,11.7,66.3,21.2,994.2,0.00
1,21,9.3,68.7,6.4,1000.0,0.00
1,22,9.5,79.4,19.1,998.4,0.00
1,23,13.0,74.7,31.0,993.7,0.00
1,24,15.1,71.4,20.0,991.5,0.00
1,25,11.5,73.8,4.9,995.9,0.00
1,26,10.5,73.8,4.9,997.6,0.00
1,27,10.7,70.7,17.9,997.6,0.00
1,28,10.9,77.3,23.7,1000.2,0.00
1,29,11.7,81.9,22.7,938.4,0.00
1,30,11.6,83.0,19.5,992.3,0.00
1,31,13.6,89.7,26.7,984.8,0.00
2,1,10.5,74.9,37.1,978.5,0.00
2,2,8.6,62.2,23.7,995.0,0.00
2,3,7.7,61.3,10.2,1005.0,0.00
2,4,6.8,68.9,3.6,1007.1,0.00
2,5,9.9,67.8,4.6,1006.0,0.00
2,6,9.2,73.4,4.4,1003.4,0.00
2,7,8.8,80.7,6.7,1002.2,0.00
2,8,7.2,91.0,4.2,1001.3,0.00
2,9,7.0,85.4,3.0,1001.4,0.00
2,10,13.0,78.3,14.8,1002.8,0.00
2,11,10.4,80.9,6.6,1005.4,0.00
2,12,10.2,69.8,8.7,1006.5,0.00
2,13,12.9,67.0,8.5,1005.2,0.00
2,14,13.5,64.9,13.2,1004.0,0.00
2,15,12.1,67.6,12.7,1002.5,0.00
2,16,13.3,62.5,10.5,1000.1,0.00
2,17,12.1,65.8,6.8,997.9,0.00
2,18,13.9,67.1,9.3,993.8,0.00
2,19,12.9,80.2,6.6,997.3,0.00
2,20,12.4,83.5,4.5,1000.0,0.00
2,21,13.4,70.3,9.5,1003.1,0.00
2,22,15.3,58.1,11.5,1006.4,0.00
2,23,14.1,67.5,5.5,1006.8,0.00
2,24,14.2,61.6,7.9,1005.5,0.00
2,25,14.9,51.4,8.2,1006.4,0.00
2,26,14.7,54.4,14.4,1003.5,0.00
2,27,14.0,50.0,7.3,1005.6,0.00
2,28,12.8,72.3,4.8,1005.9,0.00
3,1,13.8,68.5,8.2,1002.3,0.00
3,2,16.5,61.9,7.1,1003.2,0.00
3,3,11.9,78.3,7.8,1001.9,0.00
3,4,15.1,73.3,11.9,998.9,0.00
3,5,16.1,78.3,15.4,993.4,0.00
3,6,13.3,78.6,32.6,986.9,0.00
3,7,11.3,78.8,11.2,995.3,0.00
3,8,11.4,79.7,5.6,1000.7,0.00
3,9,13.5,69.8,4.4,1008.3,0.00
3,10,14.3,74.2,5.5,1007.3,0.00
3,11,17.1,69.6,8.9,1005.6,0.00
3,12,16.3,66.6,13.7,1003.9,0.00
3,13,13.8,47.9,19.8,1005.4,0.00
3,14,14.8,48.1,7.3,1006.2,0.00
3,15,16.3,48.1,5.6,1002.5,0.00
3,16,17.9,45.2,9.1,997.6,0.00
3,17,13.3,69.0,17.3,998.0,0.00
3,18,15.1,53.4,12.3,999.8,0.00
3,19,14.8,45.4,12.9,1001.1,0.00
3,20,13.9,46.5,12.7,1002.6,0.00
3,21,14.0,43.5,11.9,1002.3,0.00
3,22,15.0,38.7,15.0,1001.9,0.00
3,23,18.1,39.2,22.7,998.9,0.00
3,24,17.7,44.9,14.3,997.6,0.00
3,25,18.7,38.6,16.4,994.8,0.00
3,26,20.1,29.7,20.1,990.8,0.00
3,27,18.1,30.9,21.4,998.4,0.00
3,28,16.4,34.4,14.3,1000.3,0.00
3,29,16.5,32.9,11.2,998.1,0.00
3,30,18.0,43.9,15.5,993.4,0.00
3,31,16.5,62.6,11.3,988.9,0.00
4,1,15.5,74.9,10.9,990.7,0.00
4,2,14.2,72.8,7.0,993.8,0.00
4,3,14.1,58.3,16.5,986.6,0.00
4,4,12.7,40.5,14.8,983.1,0.00
4,5,9.8,75.2,23.7,980.2,0.00
4,6,11.5,69.4,26.6,985.4,0.00
4,7,12.8,84.2,15.9,991.1,0.00
4,8,14.7,68.9,20.9,992.8,0.00
4,9,13.4,73.3,26.7,994.2,0.00
4,10,14.6,61.9,23.7,995.4,0.00
4,11,15.5,54.2,10.8,996.5,0.00
4,12,16.2,49.1,7.3,996.1,0.00
4,13,17.4,51.2,10.4,996.7,0.00
4,14,20.3,64.8,6.0,994.9,0.00
4,15,18.1,63.1,19.9,991.7,0.00
4,16,18.7,51.5,9.8,992.8,0.00
4,17,15.0,72.0,19.9,987.5,0.00
4,18,15.2,70.0,12.8,989.8,0.00
4,19,14.8,76.3,10.9,992.0,0.00
4,20,17.5,62.4,17.6,992.2,0.00
4,21,17.5,50.9,12.4,987.6,0.00
4,22,18.4,53.1,15.3,980.2,0.00
4,23,11.3,72.7,25.9,979.8,0.00
4,24,15.6,75.8,35.8,982.4,0.00
4,25,14.6,65.5,25.5,992.9,0.00
4,26,15.7,57.9,10.3,1003.0,0.00
4,27,19.4,49.2,8.2,1001.9,0.00
4,28,22.3,44.7,10.1,996.9,0.00
4,29,23.5,45.3,8.1,993.3,0.00
4,30,23.1,48.5,10.7,992.1,0.00
5,1,23.2,46.8,12.8,988.5,0.00
5,2,24.1,46.1,7.3,987.5,0.00
5,3,24.6,37.0,15.5,986.8,0.00
5,4,23.0,30.3,9.8,990.5,0.00
5,5,22.9,49.0,13.5,993.1,0.00
5,6,18.1,59.5,15.3,996.9,0.00
5,7,18.9,67.8,13.7,995.9,0.00
5,8,17.5,84.4,21.7,993.2,0.00
5,9,18.5,83.3,16.1,993.5,0.00
5,10,21.2,66.3,13.6,994.8,0.00
5,11,22.8,47.0,8.6,997.0,0.00
5,12,26.8,32.1,13.7,997.2,0.00
5,13,27.5,22.9,6.7,993.7,0.00
5,14,25.9,36.7,8.1,992.0,0.00
5,15,27.8,34.9,13.3,989.2,0.00
5,16,20.9,50.8,29.0,988.0,0.00
5,17,17.6,44.8,22.5,992.3,0.00
5,18,17.6,40.8,24.1,991.6,0.00
5,19,19.1,42.4,17.9,991.1,0.00
5,20,19.5,41.1,13.5,990.9,0.00
5,21,21.5,49.4,12.1,992.5,0.00
5,22,24.5,44.7,7.9,993.7,0.00
5,23,23.8,42.9,16.1,994.5,0.00
5,24,24.1,35.1,20.0,991.2,0.00
5,25,24.5,30.3,12.9,994.6,0.00
5,26,27.2,26.7,11.8,994.1,0.00
5,27,28.0,37.8,17.8,990.2,0.00
5,28,26.7,38.3,13.1,991.0,0.00
5,29,26.5,26.9,15.7,996.4,0.00
5,30,28.5,25.3,12.9,997.8,0.00
5,31,28.5,28.5,8.7,996.8,0.00
6,1,29.0,26.9,6.3,995.1,0.00
6,2,30.1,25.9,10.0,993.6,0.00
6,3,28.5,28.2,14.3,993.0,0.00
6,4,21.7,56.7,23.9,991.1,0.00
6,5,19.3,45.9,21.8,993.7,0.00
6,6,19.5,45.8,17.7,990.6,0.00
6,7,19.5,44.2,12.7,996.0,0.00
6,8,22.7,33.4,13.2,995.0,0.00
6,9,20.6,42.9,18.6,995.9,0.00
6,10,22.6,41.7,17.5,994.4,0.00
6,11,22.2,35.7,21.3,990.6,0.00
6,12,23.3,24.0,12.7,989.1,0.00
6,13,20.3,43.3,14.3,988.0,0.00
6,14,18.8,47.9,23.3,993.4,0.00
6,15,20.9,43.0,7.9,997.2,0.00
6,16,23.9,37.8,9.4,994.4,0.00
6,17,26.3,32.6,12.8,992.5,0.00
6,18,22.9,53.7,17.3,992.5,0.00
6,19,22.9,60.1,11.5,993.9,0.00
6,20,23.5,48.1,17.7,992.3,0.00
6,21,24.1,47.5,13.6,993.2,0.00
6,22,26.8,33.8,12.9,991.1,0.00
6,23,25.6,36.6,12.8,990.2,0.00
6,24,24.9,59.8,14.3,991.2,0.00
6,25,27.1,40.4,9.9,991.9,0.00
6,26,27.0,45.2,13.6,992.9,0.00
6,27,26.4,48.4,13.9,993.7,0.00
6,28,29.7,39.0,9.8,991.7,0.00
6,29,29.7,39.7,9.5,991.4,0.00
6,30,27.9,46.4,14.5,994.0,0.00
7,1,26.1,43.7,16.0,994.6,0.00
